,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles
36663,18171814,CHEMBL4037919,CHEMBL4083992,CL,mL.min-1.g-1,=,24.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,O=C(NC1COC1)c1cc2c(N3CCCC3c3cccnc3)ccnc2[nH]1
36664,18171815,CHEMBL4037919,CHEMBL4101983,CL,mL.min-1.g-1,=,48.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,CCNC(=O)c1cc2c(N3CCCC3c3ccccn3)ccnc2[nH]1
36665,18171816,CHEMBL4037919,CHEMBL4073623,CL,mL.min-1.g-1,=,44.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,O=C(NC1CC1)c1cc2c(N3CCCC3c3ccccn3)ccnc2[nH]1
36666,18171817,CHEMBL4037919,CHEMBL4094252,CL,mL.min-1.g-1,=,25.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,O=C(NC1COC1)c1cc2c(N3CCCC3c3ccccn3)ccnc2[nH]1
36667,18171818,CHEMBL4037919,CHEMBL4072758,CL,mL.min-1.g-1,=,222.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,c1ccc(C2CCCN2c2ccnc3[nH]ncc23)cc1
36668,18171819,CHEMBL4037919,CHEMBL4066892,CL,mL.min-1.g-1,=,45.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,c1cncc(C2CCCN2c2ccnc3[nH]ncc23)c1
36669,18171820,CHEMBL4037919,CHEMBL4094381,CL,mL.min-1.g-1,=,232.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,c1ccc(C2COCCN2c2ccnc3[nH]ncc23)cc1
36670,18171821,CHEMBL4037919,CHEMBL4089106,CL,mL.min-1.g-1,=,153.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,COC(C)(C)C1CCCN1c1ccnc2[nH]ncc12
36671,18171822,CHEMBL4037919,CHEMBL4067896,CL,mL.min-1.g-1,=,54.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,CCNC(=O)c1cc2c(N3CCCC3C(C)(C)OC)ccnc2[nH]1
36672,18171823,CHEMBL4037919,CHEMBL4096813,CL,mL.min-1.g-1,=,36.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,CCNC(=O)c1cc2c(N3CCOC[C@@H]3C)ccnc2[nH]1
36673,18171824,CHEMBL4037919,CHEMBL4078783,CL,mL.min-1.g-1,=,156.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,CCNC(=O)c1cc2c(N3CCOCC3c3ccccc3)ccnc2[nH]1
36674,18171825,CHEMBL4037919,CHEMBL4070624,CL,mL.min-1.g-1,=,45.0,CHEMBL613580,Mus musculus,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,CCNC(=O)c1cc2c(N3CCOCC3C3CC3)ccnc2[nH]1
36675,18172135,CHEMBL4037984,CHEMBL4079080,CL,mL.min-1.kg-1,=,52.0,CHEMBL612558,,Intrinsic clearance in human hepatocytes,A,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36676,18172136,CHEMBL4037985,CHEMBL4079080,CL,mL.min-1.kg-1,=,37.0,CHEMBL612558,,Intrinsic clearance in human hepatocytes in presence of CYP inhibitor ABT,A,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36677,18172137,CHEMBL4037983,CHEMBL4079080,CL,mL.min-1.kg-1,=,61.0,CHEMBL376,Rattus norvegicus,"Plasma clearance in Wistar Hannover rat at 1 mg/kg, iv administered as bolus dose via jugular vein cannula measured up to 24 hrs post dose by HPLC-MS/MS analysis",A,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36678,18172138,CHEMBL4037986,CHEMBL4079080,CL,mL.min-1.kg-1,=,21.0,CHEMBL373,Canis lupus familiaris,"Plasma clearance in Beagle dog at 1 mg/kg, iv administered via cephalic vein measured up to 24 hrs post dose by HPLC-MS/MS analysis",A,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36679,18172139,CHEMBL4037987,CHEMBL4079080,CL,mL.min-1.kg-1,=,16.0,CHEMBL614875,Macaca mulatta,"Plasma clearance in non-human primate at 1 mg/kg, iv administered via cephalic vein measured up to 24 hrs post dose by HPLC-MS/MS analysis",A,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36680,18172171,CHEMBL4037974,CHEMBL4059563,CL,mL.min-1.kg-1,=,9.4,CHEMBL613419,Homo sapiens,Intrinsic clearance in human liver microsomes,A,O=C(OC[C@@H](O)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1
36681,18172301,CHEMBL4038023,CHEMBL4096822,CL,mL.min-1.kg-1,=,44.0,CHEMBL376,Rattus norvegicus,Apparent clearance in Sprague-Dawley rat at 25 mg/kg administered via oral gavage measured up to 72 hrs by LC/MS analysis,A,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
36682,18172302,CHEMBL4038023,CHEMBL4084726,CL,mL.min-1.kg-1,=,30.67,CHEMBL376,Rattus norvegicus,Apparent clearance in Sprague-Dawley rat at 25 mg/kg administered via oral gavage measured up to 72 hrs by LC/MS analysis,A,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
36683,18172303,CHEMBL4038023,CHEMBL4066141,CL,mL.min-1.kg-1,=,28.83,CHEMBL376,Rattus norvegicus,Apparent clearance in Sprague-Dawley rat at 25 mg/kg administered via oral gavage measured up to 72 hrs by LC/MS analysis,A,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1
36684,18172350,CHEMBL4038072,CHEMBL4074883,CL,mL.min-1.kg-1,=,78.0,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 500 ug/kg, iv",A,O=C(NC1CC1)c1cccc(-c2cccc(-c3cc(Nc4cccc5ncccc45)c4c(n3)CCNC4=O)c2)c1
36685,18172753,CHEMBL4038160,CHEMBL4059991,CL,mL.min-1.kg-1,=,8.2,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 5 mg/kg, iv measured up to 240 mins post dose by LC-MS/MS analysis",A,CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@H](C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CSC3)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC1=O
36686,18172754,CHEMBL4038160,CHEMBL4094403,CL,mL.min-1.kg-1,=,6.2,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 5 mg/kg, iv measured up to 240 mins post dose by LC-MS/MS analysis",A,CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C2CCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@@H](C)CN[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)CSC3
36687,18172757,CHEMBL4038162,CHEMBL4093698,CL,mL.min-1.kg-1,=,156.0,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 10 mg/kg, iv administered as infusion over 1 hr measured up to 240 mins post dose by LC-MS/MS analysis",A,CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)CSC3
36688,18173118,CHEMBL4038207,CHEMBL4075907,CL,L/hr,=,0.21,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 5 mg/kg, iv measured up to 48 hrs post administration by HPLC analysis",A,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC
36689,18173119,CHEMBL4038207,CHEMBL4101362,CL,L/hr,=,0.49,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 5 mg/kg, iv measured up to 48 hrs post administration by HPLC analysis",A,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1
36690,18173120,CHEMBL4038207,CHEMBL4103687,CL,L/hr,=,0.41,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 5 mg/kg, iv measured up to 48 hrs post administration by HPLC analysis",A,CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1
36691,18173130,CHEMBL4038248,CHEMBL4075907,CL,L/hr,=,0.68,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, ip by HPLC analysis",A,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC
36692,18173131,CHEMBL4038248,CHEMBL4101362,CL,L/hr,=,0.78,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, ip by HPLC analysis",A,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1
36693,18173132,CHEMBL4038248,CHEMBL4103687,CL,L/hr,=,0.81,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, ip by HPLC analysis",A,CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1
36694,18173145,CHEMBL4038253,CHEMBL4075907,CL,L/hr,=,0.93,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, po by HPLC analysis",A,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC
36695,18173146,CHEMBL4038253,CHEMBL4101362,CL,L/hr,=,1.31,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, po by HPLC analysis",A,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1
36696,18173147,CHEMBL4038253,CHEMBL4103687,CL,L/hr,=,1.5,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 20 mg/kg, po by HPLC analysis",A,CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1
36697,18173670,CHEMBL4038395,CHEMBL4064089,CL,mL.min-1.kg-1,=,2166.67,CHEMBL613589,Mus musculus,"Unbound clearance in mouse plasma at 3 mg/kg, iv",A,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cn(C)c3c(=O)[nH]ccc23)c1
36698,18173671,CHEMBL4038395,CHEMBL4088466,CL,mL.min-1.kg-1,=,266.67,CHEMBL613589,Mus musculus,"Unbound clearance in mouse plasma at 3 mg/kg, iv",A,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c(=O)c21
36699,18173672,CHEMBL4038395,CHEMBL3786012,CL,mL.min-1.kg-1,=,233.33,CHEMBL613589,Mus musculus,"Unbound clearance in mouse plasma at 3 mg/kg, iv",A,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)NCC2
36700,18173705,CHEMBL4038395,CHEMBL4063051,CL,mL.min-1.kg-1,=,1400.0,CHEMBL613589,Mus musculus,"Unbound clearance in mouse plasma at 3 mg/kg, iv",A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2c1C(=O)CCC2
36701,18173714,CHEMBL4038401,CHEMBL4065327,CL,mL.min-1.kg-1,=,9000.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2ccccc2Oc2ccccc2)cc1C(N)=O
36702,18173715,CHEMBL4038401,CHEMBL4060309,CL,mL.min-1.kg-1,=,350.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)cc1C(N)=O
36703,18173716,CHEMBL4038401,CHEMBL4068988,CL,mL.min-1.kg-1,=,166666.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2ccccc2Oc2ccccc2)c2c1C(=O)CCC2
36704,18173717,CHEMBL4038401,CHEMBL4063051,CL,mL.min-1.kg-1,=,916.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2c1C(=O)CCC2
36705,18173718,CHEMBL4038401,CHEMBL4074891,CL,mL.min-1.kg-1,=,135.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cc1C(N)=O
36706,18173719,CHEMBL4038401,CHEMBL4095330,CL,mL.min-1.kg-1,=,100.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cc1C(N)=O
36707,18173720,CHEMBL4038401,CHEMBL4097227,CL,mL.min-1.kg-1,=,816.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)CCC2
36708,18173721,CHEMBL4038401,CHEMBL4079208,CL,mL.min-1.kg-1,=,1400.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)CCC2
36709,18173723,CHEMBL4038401,CHEMBL4067320,CL,mL.min-1.kg-1,=,316.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2c1C(=O)NCC2
36710,18173725,CHEMBL4038401,CHEMBL4078245,CL,mL.min-1.kg-1,=,31666.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2ccccc2Oc2ccccc2)c2cc[nH]c(=O)c12
36711,18173726,CHEMBL4038401,CHEMBL4102516,CL,mL.min-1.kg-1,=,8666.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2ccccc2Oc2ccccc2)c2cn[nH]c(=O)c12
36712,18173727,CHEMBL4038401,CHEMBL4086135,CL,mL.min-1.kg-1,=,616.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2cn[nH]c(=O)c12
36713,18173728,CHEMBL4038401,CHEMBL4064625,CL,mL.min-1.kg-1,=,800.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,CCS(=O)(=O)Nc1ccc(Oc2ccccc2)c(-c2[nH]c(C)c3c(=O)[nH]ncc23)c1
36714,18173730,CHEMBL4038401,CHEMBL4095264,CL,mL.min-1.kg-1,=,616.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cn[nH]c(=O)c12
36715,18173732,CHEMBL4038401,CHEMBL4080682,CL,mL.min-1.kg-1,=,600.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)c2nc[nH]c(=O)c12
36716,18173733,CHEMBL4038401,CHEMBL4103937,CL,mL.min-1.kg-1,=,106666.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc[nH]c(=O)c21
36717,18173734,CHEMBL4038401,CHEMBL4079684,CL,mL.min-1.kg-1,=,483.33,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c(=O)c21
36718,18173735,CHEMBL4038401,CHEMBL4096183,CL,mL.min-1.kg-1,=,200.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c3c(=O)[nH]ccc23)c1
36719,18173736,CHEMBL4038401,CHEMBL4068902,CL,mL.min-1.kg-1,=,366.67,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccccc2)c2cc[nH]c(=O)c21
36720,18173737,CHEMBL4038401,CHEMBL4088466,CL,mL.min-1.kg-1,=,200.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c(=O)c21
36721,18173738,CHEMBL4038401,CHEMBL4064089,CL,mL.min-1.kg-1,=,333.33,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cn(C)c3c(=O)[nH]ccc23)c1
36722,18173739,CHEMBL4038401,CHEMBL4097720,CL,mL.min-1.kg-1,=,400.0,CHEMBL613580,Mus musculus,Unbound intrinsic clearance in mouse liver microsomes,A,Cn1cc(-c2cc(CS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc[nH]c(=O)c21
36723,18179457,CHEMBL4039224,CHEMBL2440659,CL,mL.min-1.kg-1,=,43.0,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1
36724,18179458,CHEMBL4039224,CHEMBL4103707,CL,mL.min-1.kg-1,=,34.2,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1
36725,18179459,CHEMBL4039224,CHEMBL4076771,CL,mL.min-1.kg-1,=,32.5,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cccc(NC(=O)c2cc(Oc3cncc(F)c3)cc(C)n2)n1
36726,18179460,CHEMBL4039224,CHEMBL2386772,CL,mL.min-1.kg-1,=,43.7,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1
36727,18179461,CHEMBL4039224,CHEMBL4077672,CL,mL.min-1.kg-1,=,96.0,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cccc(F)n2)n1
36728,18179462,CHEMBL4039224,CHEMBL2386850,CL,mL.min-1.kg-1,=,19.3,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1
36729,18179463,CHEMBL4039224,CHEMBL2386849,CL,mL.min-1.kg-1,=,9.2,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1
36730,18179464,CHEMBL4039224,CHEMBL2386771,CL,mL.min-1.kg-1,=,6.2,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 1 mg/kg, iv up to 24 hrs post dose by LC/MS/MS Analysis",A,Cc1cc(Oc2cnc(C)nc2)cc(C(=O)Nc2ccc(F)cn2)n1
36731,18179509,CHEMBL4039240,CHEMBL2386850,CL,mL.min-1.kg-1,=,15.5,CHEMBL613847,Macaca fascicularis,"Plasma clearance in cynomolgus monkey at 0.5 mg/kg, iv up to 24 hrs by LC/MS/MS analysis",A,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1
36732,18179510,CHEMBL4039240,CHEMBL2386849,CL,mL.min-1.kg-1,=,13.3,CHEMBL613847,Macaca fascicularis,"Plasma clearance in cynomolgus monkey at 0.5 mg/kg, iv up to 24 hrs by LC/MS/MS analysis",A,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1
36733,18179596,CHEMBL4039313,CHEMBL2440659,CL,mL.min-1.kg-1,=,24.0,CHEMBL613847,Macaca fascicularis,"Plasma clearance in cynomolgus monkey at 0.2 mg/kg, iv up to 24 hrs by LC/MS/MS analysis",A,Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1
36734,18179688,CHEMBL4039396,CHEMBL4076294,CL,mL.min-1.g-1,=,23240.0,CHEMBL4683,Homo sapiens,"Prodrug activation assessed as recombinant human FAP-alpha mediated (S)-((3S,5R,8R,9S,10S,11S,13R,14S,17R)-11,14-dihydroxy-10,13-dimethyl-12-oxo-17-(2-oxo-2H-pyran-5-yl)hexadecahydro-1H-cyclopenta[a]phenanthren-3-yl) 2-aminopropanoate formation by measuring intrinsic clearance after 90 mins by UPLC-MS/MS analysis",A,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2[C@H](O)C(=O)[C@]2(C)[C@@H](c4ccc(=O)oc4)CC[C@]32O)C1
36735,18179689,CHEMBL4039397,CHEMBL4081562,CL,mL.min-1.g-1,=,1270.0,CHEMBL4683,Homo sapiens,"Prodrug activation assessed as recombinant human FAP-alpha mediated (S)-((3S,5R,8R,9S,10S,11S,13R,14S,17R)-11,14-dihydroxy-10,13-dimethyl-12-oxo-17-(2-oxo-2H-pyran-5-yl)hexadecahydro-1H-cyclopenta[a]phenanthren-3-yl) 2-amino-3-methylbutanoate formation by measuring intrinsic clearance after 90 mins by UPLC-MS/MS analysis",A,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2[C@H](O)C(=O)[C@]2(C)[C@@H](c4ccc(=O)oc4)CC[C@]32O)C1
36736,18179690,CHEMBL4039398,CHEMBL4059605,CL,mL.min-1.g-1,=,3520.0,CHEMBL4683,Homo sapiens,"Prodrug activation assessed as recombinant human FAP-alpha mediated (S)-((3S,5R,8R,9S,10S,11S,13R,14S,17R)-11,14-dihydroxy-10,13-dimethyl-12-oxo-17-(2-oxo-2H-pyran-5-yl)hexadecahydro-1H-cyclopenta[a]phenanthren-3-yl) 2-amino-4-methylpentanoate formation by measuring intrinsic clearance after 90 mins by UPLC-MS/MS analysis",A,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2[C@H](O)C(=O)[C@]2(C)[C@@H](c4ccc(=O)oc4)CC[C@]32O)C1
36737,18179691,CHEMBL4039399,CHEMBL4089428,CL,mL.min-1.g-1,=,1590.0,CHEMBL4683,Homo sapiens,"Prodrug activation assessed as recombinant human FAP-alpha mediated (2S,3S)-((3S,5R,8R,9S,10S,11S,13R,14S,17R)-11,14-dihydroxy-10,13-dimethyl-12-oxo-17-(2-oxo-2H-pyran-5-yl)hexadecahydro-1H-cyclopenta[a]phenanthren-3-yl) 2-amino-3-methylpentanoate formation by measuring intrinsic clearance after 90 mins by UPLC-MS/MS analysis",A,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2[C@H](O)C(=O)[C@]2(C)[C@@H](c4ccc(=O)oc4)CC[C@]32O)C1
