activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
16414471,CHEMBL3748924,CHEMBL3746535,CL,mL.min-1.g-1,=,63.5,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,O=C(Nc1cc(-c2ccccn2)n[nH]1)N1CCC(c2cccc(Cl)c2)CC1,0.0635,mL.min-1.kg-1,microsome_other
16414472,CHEMBL3748924,CHEMBL3745737,CL,mL.min-1.g-1,=,80.8,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,N#Cc1ccc(C2CCN(C(=O)Nc3cc(-c4ccccn4)n[nH]3)CC2)cc1,0.0808,mL.min-1.kg-1,microsome_other
16414473,CHEMBL3748924,CHEMBL3746574,CL,mL.min-1.g-1,=,98.5,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,O=C(Nc1cc(-c2ccccn2)n[nH]1)N1CCC(Oc2ccccc2)CC1,0.0985,mL.min-1.kg-1,microsome_other
16414474,CHEMBL3748924,CHEMBL3746382,CL,mL.min-1.g-1,=,30.8,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,N#Cc1ccc(OC2CCN(C(=O)Nc3cc(-c4ccccn4)n[nH]3)CC2)cc1,0.0308,mL.min-1.kg-1,microsome_other
16414475,CHEMBL3748924,CHEMBL3746428,CL,mL.min-1.g-1,=,67.3,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,O=C(Nc1cc(-c2ccccn2)n[nH]1)N1CCC(Oc2ccccn2)CC1,0.0673,mL.min-1.kg-1,microsome_other
16414476,CHEMBL3748924,CHEMBL3746694,CL,mL.min-1.g-1,=,46.5,CHEMBL612558,,Intrinsic clearance in golden hamster liver microsomes,A,O=C(Nc1cc(-c2ccccn2)n[nH]1)N1CCN(c2ccc(F)cc2)CC1,0.0465,mL.min-1.kg-1,microsome_other
16612150,CHEMBL3815378,CHEMBL3403710,CL,mL.min-1.g-1,=,500.0,CHEMBL612558,,Intrinsic clearance in hamster liver microsomes at 1 umol/L,A,CCCc1c(OCCCCN2C(=O)NC(C)(c3ccc(OC)cc3)C2=O)ccc2c(C(F)(F)F)cc(=O)oc12,0.5,mL.min-1.kg-1,microsome_other
16612151,CHEMBL3815378,CHEMBL3589803,CL,mL.min-1.g-1,=,49.0,CHEMBL612558,,Intrinsic clearance in hamster liver microsomes at 1 umol/L,A,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,0.049,mL.min-1.kg-1,microsome_other
16612152,CHEMBL3815378,CHEMBL3814980,CL,mL.min-1.g-1,=,27.0,CHEMBL612558,,Intrinsic clearance in hamster liver microsomes at 1 umol/L,A,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(O)c1,0.027,mL.min-1.kg-1,microsome_other
16612153,CHEMBL3815378,CHEMBL3814799,CL,mL.min-1.g-1,=,11.0,CHEMBL612558,,Intrinsic clearance in hamster liver microsomes at 1 umol/L,A,CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cn3)C2=O)c(O)c1,0.011,mL.min-1.kg-1,microsome_other
18507414,CHEMBL4190797,CHEMBL4215011,CL,mL.min-1.g-1,=,33.29,CHEMBL612558,,Intrinsic clearance in hamster liver microsomes at 1 uM by LC-MS/MS analysis,A,CCOC(=O)C1=C(C)NC(=O)NC1c1cc(/C=N/NC(=O)Nc2cccc(OC)c2)c(O)c(C(C)(C)C)c1,0.03329,mL.min-1.kg-1,microsome_other
18920249,CHEMBL4323120,CHEMBL4451634,CL,mL.min-1.g-1,=,37.4,CHEMBL612558,,Stability in moue liver microsomes assessed as intrinsic clearance,A,CC1(C)C(N)=Nc2cc(OCCCN3Cc4ccc(OCCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC3CC3)cc21,0.037399999999999996,mL.min-1.kg-1,microsome_other
20676510,CHEMBL4621811,CHEMBL4645570,CL,mL.min-1.kg-1,=,1.63,CHEMBL612558,,Stability in minipig microsomes assessed as clearance,A,COc1ncc(N2CCOc3ccc(CN(C)C)cc32)cc1NS(C)(=O)=O,1.63,mL.min-1.kg-1,microsome_other
20676531,CHEMBL4621811,CHEMBL4638471,CL,mL.min-1.kg-1,=,0.92,CHEMBL612558,,Stability in minipig microsomes assessed as clearance,A,COc1ncc2cc1NS(=O)(=O)CCN(C)Cc1ccc3c(c1)N2CCO3,0.92,mL.min-1.kg-1,microsome_other
23264323,CHEMBL4833914,CHEMBL4871287,CL,mL.min-1.g-1,=,1035.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cn(C(F)(F)F)nc1C(F)(F)F,1.035,mL.min-1.kg-1,microsome_other
23264324,CHEMBL4833914,CHEMBL4857278,CL,mL.min-1.g-1,=,41.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cn(CC(F)(F)F)nc1C(F)(F)F,0.041,mL.min-1.kg-1,microsome_other
23264325,CHEMBL4833914,CHEMBL4859733,CL,mL.min-1.g-1,=,114.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cn(CCC(F)(F)F)nc1C(F)(F)F,0.114,mL.min-1.kg-1,microsome_other
23264327,CHEMBL4833914,CHEMBL4871532,CL,mL.min-1.g-1,=,57.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1nn(C2CCC2)cc1C(=O)Nc1ccc2c(c1)B(O)OC2,0.057,mL.min-1.kg-1,microsome_other
23264328,CHEMBL4833914,CHEMBL4868645,CL,mL.min-1.g-1,=,337.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cn(C2CCC2)nc1C(F)(F)F,0.337,mL.min-1.kg-1,microsome_other
23264329,CHEMBL4833914,CHEMBL4850767,CL,mL.min-1.g-1,=,109.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cn(C2CCOCC2)nc1C(F)(F)F,0.109,mL.min-1.kg-1,microsome_other
23264334,CHEMBL4833914,CHEMBL4846529,CL,mL.min-1.g-1,=,48.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1c(C(=O)Nc2ccc3c(c2)B(O)OC3)cnn1CCC(F)(F)F,0.048,mL.min-1.kg-1,microsome_other
23264335,CHEMBL4833914,CHEMBL4859032,CL,mL.min-1.g-1,=,57.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1c(C(=O)Nc2ccc3c(c2)B(O)OC3)cnn1-c1ccccn1,0.057,mL.min-1.kg-1,microsome_other
23264336,CHEMBL4833914,CHEMBL4849214,CL,mL.min-1.g-1,=,40.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,COc1cccc(-n2ncc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2C)n1,0.04,mL.min-1.kg-1,microsome_other
23264337,CHEMBL4833914,CHEMBL4847520,CL,mL.min-1.g-1,=,44.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1cccc(-n2ncc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2C)n1,0.044,mL.min-1.kg-1,microsome_other
23264338,CHEMBL4833914,CHEMBL4853379,CL,mL.min-1.g-1,=,253.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,O=C(Nc1ccc2c(c1)B(O)OC2)c1cc(-c2ccccn2)n[nH]1,0.253,mL.min-1.kg-1,microsome_other
23264339,CHEMBL4833914,CHEMBL4854414,CL,mL.min-1.g-1,=,121.0,CHEMBL612558,,Metabolic stability in golden hamster liver microsomes assessed as intrinsic clearance at 1 uM measured upto 120 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cn1nc(-c2ccccn2)cc1C(=O)Nc1ccc2c(c1)B(O)OC2,0.121,mL.min-1.kg-1,microsome_other
