activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
14574692,CHEMBL3243350,CHEMBL3235132,CL,mL.min-1.kg-1,=,6.0,CHEMBL376,Rattus norvegicus,Clearance in rat,A,CCCn1cnc2c1CC[C@@](CCCN)(C(=O)O)C2,6.0,mL.min-1.kg-1,species_only_rat
14576085,CHEMBL3242267,CHEMBL3235350,CL,mL.min-1.kg-1,=,57.7,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 1 mg/kg, iv by LC-MS/MS analysis",A,CC(C)Cc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)cc2c1C(=O)NCC2,57.7,mL.min-1.kg-1,species_only_rat
14576086,CHEMBL3242267,CHEMBL3235352,CL,mL.min-1.kg-1,=,25.7,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 1 mg/kg, iv by LC-MS/MS analysis",A,Cc1cn(-c2cc3c(c(CC(C)C)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2,25.7,mL.min-1.kg-1,species_only_rat
14576087,CHEMBL3242267,CHEMBL3235353,CL,mL.min-1.kg-1,=,32.4,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 1 mg/kg, iv by LC-MS/MS analysis",A,Cc1cn(-c2cc3c(c(C4CCCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2,32.4,mL.min-1.kg-1,species_only_rat
14577471,CHEMBL3243256,CHEMBL3238274,CL,mL.min-1.g-1,=,31000.0,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,C[C@](O)(COc1ccc(F)cc1)C(=O)N1CCc2c(C#N)cccc21,31.0,mL.min-1.kg-1,species_only_rat
14577716,CHEMBL3243075,CHEMBL3235164,CL,mL.min-1.kg-1,=,9.833,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 3 mg/kg, iv and 10 mg/kg, po",A,COCCOCn1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3ncccc3C)c2)n1,9.833,mL.min-1.kg-1,species_only_rat
14578208,CHEMBL3240704,CHEMBL3114185,CL,mL.min-1.kg-1,=,12.5,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,12.5,mL.min-1.kg-1,species_only_rat
14578209,CHEMBL3240704,CHEMBL3237993,CL,mL.min-1.kg-1,=,61.67,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc(S(=O)(=O)NC)cc1,61.67,mL.min-1.kg-1,species_only_rat
14578210,CHEMBL3240704,CHEMBL3238303,CL,mL.min-1.kg-1,=,7.0,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([S@](=N)(=O)C(F)(F)F)cc1,7.0,mL.min-1.kg-1,species_only_rat
14578211,CHEMBL3240704,CHEMBL3238307,CL,mL.min-1.kg-1,=,5.833,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@@](C)(O)C(F)(F)F)cn1,5.833,mL.min-1.kg-1,species_only_rat
14578212,CHEMBL3240704,CHEMBL3237992,CL,mL.min-1.kg-1,=,47.0,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc(S(N)(=O)=O)cc1,47.0,mL.min-1.kg-1,species_only_rat
14578213,CHEMBL3240704,CHEMBL3237980,CL,mL.min-1.kg-1,=,21.0,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@](O)(CO)C(F)(F)F)cc1,21.0,mL.min-1.kg-1,species_only_rat
