activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
1443817,CHEMBL850851,CHEMBL359670,CL,mL.min-1.g-1,=,0.74,CHEMBL612558,,In vitro intrinsic clearance of urea in human liver microsomes in absence of UDPGA,A,NS(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.00074,mL.min-1.kg-1,microsome_human
1443818,CHEMBL851617,CHEMBL359670,CL,mL.min-1.g-1,=,1.5,CHEMBL612558,,In vitro intrinsic clearance of urea in human liver microsomes in presence of UDPGA,A,NS(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.0015,mL.min-1.kg-1,microsome_human
1449312,CHEMBL840333,CHEMBL363731,CL,mL.min-1.kg-1,=,36.0,CHEMBL612558,,In vitro intrinsic clearance after incubation with human liver microsomes (HLM),A,Cc1ccc(-c2nc(-c3c(C)n(Cc4c(F)cccc4F)c(=O)n(C[C@H](N)c4ccccc4)c3=O)cs2)cc1,36.0,mL.min-1.kg-1,microsome_human
1449316,CHEMBL840333,CHEMBL183938,CL,mL.min-1.kg-1,=,46.0,CHEMBL612558,,In vitro intrinsic clearance after incubation with human liver microsomes (HLM),A,Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,46.0,mL.min-1.kg-1,microsome_human
1455289,CHEMBL828361,CHEMBL185905,CL,mL.min-1.g-1,=,15.0,CHEMBL612558,,Metabolic clearance in human liver microsomes,A,NC(=O)N(O)CCC#Cc1ccc(OCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,0.015,mL.min-1.kg-1,microsome_human
1457046,CHEMBL828361,CHEMBL425358,CL,mL.min-1.g-1,=,2.0,CHEMBL612558,,Metabolic clearance in human liver microsomes,A,NC(=O)N(O)CCC#Cc1ccc(OCCN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.002,mL.min-1.kg-1,microsome_human
1457154,CHEMBL828361,CHEMBL187264,CL,mL.min-1.g-1,=,0.0,CHEMBL612558,,Metabolic clearance in human liver microsomes,A,NC(=O)N(O)CCC#Cc1ccc(OCCCN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0,mL.min-1.kg-1,microsome_human
1457174,CHEMBL828361,CHEMBL444083,CL,mL.min-1.g-1,=,13.0,CHEMBL612558,,Metabolic clearance in human liver microsomes,A,NC(=O)N(O)CCC#Cc1ccc(OCCCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,0.013,mL.min-1.kg-1,microsome_human
1462214,CHEMBL839366,CHEMBL251030,CL,mL.min-1.kg-1,=,156.0,CHEMBL612558,,Clearance in human liver microsomes when incubated at 37 degree Celsius in the presence of NADPH-generating system,A,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,156.0,mL.min-1.kg-1,microsome_human
1483607,CHEMBL827498,CHEMBL359803,CL,mL.min-1.kg-1,=,34.0,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc2nc(-c3ccc(Cl)cc3)oc12)n1cnc(C(N)=O)c1,34.0,mL.min-1.kg-1,microsome_human
