activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
24667048,CHEMBL5098627,CHEMBL5196403,CL,mL.min-1.kg-1,=,21.0,CHEMBL612558,,Metabolic stability in monkey microsome assessed as intrinsic clearance incubated for 45 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,21.0,mL.min-1.kg-1,microsome_monkey
24667049,CHEMBL5098627,CHEMBL5188931,CL,mL.min-1.kg-1,=,74.0,CHEMBL612558,,Metabolic stability in monkey microsome assessed as intrinsic clearance incubated for 45 mins in presence of NADPH regenerating system by LC-MS/MS analysis,A,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(Cl)c(=O)n1-c1cccc(Cl)c1Cl,74.0,mL.min-1.kg-1,microsome_monkey
24668638,CHEMBL5099128,CHEMBL5180155,CL,mL.min-1.g-1,=,58.2,CHEMBL612558,,Intrinsic clearance in monkey liver microsomes at 1 uM in presence of beta-NADPH measured for 60 mins by LC-MS/MS analysis,A,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3cccc(O)c3)n1)CCC2,0.0582,mL.min-1.kg-1,microsome_monkey
24668639,CHEMBL5099128,CHEMBL5184848,CL,mL.min-1.g-1,=,203.0,CHEMBL612558,,Intrinsic clearance in monkey liver microsomes at 1 uM in presence of beta-NADPH measured for 60 mins by LC-MS/MS analysis,A,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCN2,0.203,mL.min-1.kg-1,microsome_monkey
24698213,CHEMBL5107194,CHEMBL5209105,CL,mL.min-1.kg-1,=,252.9,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,A,Cc1nc(N[C@H](C)c2cccc(C(F)F)c2F)c2cc3c(cc2n1)OCC[C@H]1CN(C(=O)C2(C#N)CC2)CCN31,252.9,mL.min-1.kg-1,microsome_monkey
24698214,CHEMBL5107194,CHEMBL5196432,CL,mL.min-1.kg-1,=,395.8,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,A,Cc1nc(N[C@H](C)c2cccc(C(F)F)c2F)c2cc3c(cc2n1)OCC[C@H]1CN(CC(F)(F)F)CCN31,395.8,mL.min-1.kg-1,microsome_monkey
24698215,CHEMBL5107194,CHEMBL5203150,CL,mL.min-1.kg-1,=,60.2,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,A,Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2cc(O[C@H]3CCOC3)c(O)cc2n1,60.2,mL.min-1.kg-1,microsome_monkey
24698491,CHEMBL5107278,CHEMBL5192780,CL,mL.min-1.g-1,=,22000.0,CHEMBL612558,,Metabolic stability in Crab eating monkey liver microsome assessed as intrinsic clearance measured upto 60 min by UPLC-MS/MS analysis,A,CN(C)CCOc1ccc2ncnc(NC3CCN(CC4CN(c5ccc(S(=O)(=O)C6CC6)cc5)C4)CC3)c2n1,22.0,mL.min-1.kg-1,microsome_monkey
24732547,CHEMBL5116024,CHEMBL5195355,CL,mL.min-1.g-1,=,94.3,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance,A,Cc1cccc2[nH]c(-c3cncc(-c4cc(F)cc(C#N)c4)c3N3CC[C@H](N)C3)nc12,0.0943,mL.min-1.kg-1,microsome_monkey
24742633,CHEMBL5118341,CHEMBL5189271,CL,mL.min-1.kg-1,=,102.43,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as clearance at 1 uM upto 60 mins in presence of NADPH by LC-MS/MS analysis,A,COc1ccc(S(=O)(=O)n2cc(C(F)F)c3ccc(Cl)cc32)cc1N1CCNCC1,102.43,mL.min-1.kg-1,microsome_monkey
