activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
2623773,CHEMBL1002511,CHEMBL2448576,CL,mL.min-1.g-1,=,29.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,0.029,mL.min-1.kg-1,microsome_dog
2632898,CHEMBL964390,CHEMBL498114,CL,mL.min-1.g-1,=,24.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CCc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,0.024,mL.min-1.kg-1,microsome_dog
2632899,CHEMBL964390,CHEMBL498434,CL,mL.min-1.g-1,=,4.4,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1COc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,0.0044,mL.min-1.kg-1,microsome_dog
2632900,CHEMBL964390,CHEMBL495786,CL,mL.min-1.g-1,=,0.5,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2ccc(=O)cc2)cn2c(C)c(C)nc12,0.0005,mL.min-1.kg-1,microsome_dog
2632901,CHEMBL964390,CHEMBL523563,CL,mL.min-1.g-1,=,1.4,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2cnccc2=O)cn2c(C)c(C)nc12,0.0014,mL.min-1.kg-1,microsome_dog
2632902,CHEMBL964390,CHEMBL496387,CL,mL.min-1.g-1,=,1.8,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2ncccc2=O)cn2c(C)c(C)nc12,0.0018,mL.min-1.kg-1,microsome_dog
2632903,CHEMBL964390,CHEMBL496386,CL,mL.min-1.g-1,=,1.7,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2cc(C(N)=O)ccc2=O)cn2c(C)c(C)nc12,0.0017,mL.min-1.kg-1,microsome_dog
2632904,CHEMBL964390,CHEMBL496227,CL,mL.min-1.g-1,=,1.3,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2cnc(CO)n2)cn2c(C)c(C)nc12,0.0013,mL.min-1.kg-1,microsome_dog
2632905,CHEMBL964390,CHEMBL496035,CL,mL.min-1.g-1,=,1.6,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2ncnc2CO)cn2c(C)c(C)nc12,0.0016,mL.min-1.kg-1,microsome_dog
2632906,CHEMBL964390,CHEMBL496624,CL,mL.min-1.g-1,=,6.7,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,CCc1cccc(C)c1CNc1cc(-c2ncnn2C)cn2c(C)c(C)nc12,0.0067,mL.min-1.kg-1,microsome_dog
2632907,CHEMBL964390,CHEMBL521889,CL,mL.min-1.g-1,=,4.8,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(N2CCNC2=O)cn2c(C)c(C)nc12,0.0048,mL.min-1.kg-1,microsome_dog
2632908,CHEMBL964390,CHEMBL496426,CL,mL.min-1.g-1,=,1.9,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-c2ccco2)cn2c(C)c(C)nc12,0.0019,mL.min-1.kg-1,microsome_dog
2632909,CHEMBL964390,CHEMBL496606,CL,mL.min-1.g-1,=,2.7,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,0.0027,mL.min-1.kg-1,microsome_dog
2632910,CHEMBL964390,CHEMBL447822,CL,mL.min-1.g-1,=,2.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12,0.002,mL.min-1.kg-1,microsome_dog
2632911,CHEMBL964390,CHEMBL496605,CL,mL.min-1.g-1,=,1.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,0.001,mL.min-1.kg-1,microsome_dog
2632912,CHEMBL964390,CHEMBL453246,CL,mL.min-1.g-1,=,4.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-n2cccn2)cn2c(C)c(C)nc12,0.004,mL.min-1.kg-1,microsome_dog
2632914,CHEMBL964390,CHEMBL496806,CL,mL.min-1.g-1,=,0.9,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(-c2c[nH]c(=O)[nH]c2=O)cn2c(C)c(C)nc12,0.0009,mL.min-1.kg-1,microsome_dog
2632915,CHEMBL964390,CHEMBL497011,CL,mL.min-1.g-1,=,0.9,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,0.0009,mL.min-1.kg-1,microsome_dog
2632916,CHEMBL964390,CHEMBL238146,CL,mL.min-1.g-1,=,3.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes measured per gram of liver,A,CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,0.003,mL.min-1.kg-1,microsome_dog
2637862,CHEMBL970553,CHEMBL467066,CL,mL.min-1.g-1,=,3.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes in presence of NADPH,A,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)O)c3ncc(-c4ccc5ccccc5c4)[nH]3)c2c1,0.003,mL.min-1.kg-1,microsome_dog
3004851,CHEMBL1044696,CHEMBL570273,CL,mL.min-1.kg-1,=,124.0,CHEMBL612558,,Clearance in dog liver microsomes,A,Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2nc3ccccc3[nH]2)c1,124.0,mL.min-1.kg-1,microsome_dog
3004852,CHEMBL1044696,CHEMBL571353,CL,mL.min-1.kg-1,=,1.9,CHEMBL612558,,Clearance in dog liver microsomes,A,Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2ccccn2)c1,1.9,mL.min-1.kg-1,microsome_dog
3004853,CHEMBL1044696,CHEMBL570936,CL,mL.min-1.kg-1,=,7.4,CHEMBL612558,,Clearance in dog liver microsomes,A,Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2cnc3ccccc3n2)c1,7.4,mL.min-1.kg-1,microsome_dog
3004854,CHEMBL1044696,CHEMBL570712,CL,mL.min-1.kg-1,=,1.4,CHEMBL612558,,Clearance in dog liver microsomes,A,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)cc1,1.4,mL.min-1.kg-1,microsome_dog
3004855,CHEMBL1044696,CHEMBL473417,CL,mL.min-1.kg-1,=,0.4,CHEMBL612558,,Clearance in dog liver microsomes,A,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.4,mL.min-1.kg-1,microsome_dog
3080397,CHEMBL1069973,CHEMBL594717,CL,mL.min-1.kg-1,=,59.0,CHEMBL612558,,Intrinsic clearance in dog microsomes at 0.3 mM,A,Cc1ccc(F)cc1CO[C@H]1CCc2ccc(N3CCNC[C@H]3C)nc21,59.0,mL.min-1.kg-1,microsome_dog
3198666,CHEMBL1108636,CHEMBL1084926,CL,mL.min-1.kg-1,=,1.8,CHEMBL612558,,Clearance in Beagle dog liver microsomes,A,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,1.8,mL.min-1.kg-1,microsome_dog
3217250,CHEMBL1100437,CHEMBL1076210,CL,mL.min-1.kg-1,=,19.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,Cc1cccc(C)c1CNc1nccc2c(C)c(C)[nH]c12,19.0,mL.min-1.kg-1,microsome_dog
3217251,CHEMBL1100437,CHEMBL1076192,CL,mL.min-1.kg-1,=,17.0,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,17.0,mL.min-1.kg-1,microsome_dog
3217252,CHEMBL1100437,CHEMBL1081870,CL,mL.min-1.kg-1,=,6.5,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,Cc1cccc(C)c1CNc1nccc2c1nc(C)n2C,6.5,mL.min-1.kg-1,microsome_dog
3218367,CHEMBL1100437,CHEMBL497011,CL,mL.min-1.kg-1,=,0.9,CHEMBL612558,,Intrinsic clearance in dog liver microsomes,A,Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,0.9,mL.min-1.kg-1,microsome_dog
