activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
57677,CHEMBL695026,CHEMBL65784,CL,mL.min-1.kg-1,=,299.0,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NCc1ccccc1,299.0,mL.min-1.kg-1,microsome_human
59319,CHEMBL875835,CHEMBL31163,CL,mL.min-1.kg-1,=,49.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,O=C(Cc1cccnc1)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,49.0,mL.min-1.kg-1,species_only_dog
59321,CHEMBL875835,CHEMBL284419,CL,mL.min-1.kg-1,=,18.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,CC(=O)NCC(=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,18.0,mL.min-1.kg-1,species_only_dog
61293,CHEMBL646695,CHEMBL2367960,CL,mL.min-1.kg-1,=,28.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Cassette dosage,A,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)/C=C/CNC3CC3)[C@H]21,28.0,mL.min-1.kg-1,species_only_dog
61294,CHEMBL646696,CHEMBL2367960,CL,mL.min-1.kg-1,=,40.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Discrete dosage,A,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)/C=C/CNC3CC3)[C@H]21,40.0,mL.min-1.kg-1,species_only_dog
61680,CHEMBL618702,CHEMBL150614,CL,mL.min-1.kg-1,=,13.5,CHEMBL376,Rattus norvegicus,Clearance of compound in rat after 1 mg/kg i.v. administration,A,CCn1c2ccccc2c2cc(NC(=O)CN3CCN(C[C@@H](O)COc4ccc5sc(C)nc5c4)CC3)ccc21,13.5,mL.min-1.kg-1,species_only_rat
63337,CHEMBL621197,CHEMBL314747,CL,mL.min-1.kg-1,=,28.33,CHEMBL376,Rattus norvegicus,Clearance measured in rat,A,NCCC[C@@H](N)C(=O)N[C@H](CCc1ccccc1)C(=O)Nc1cnc2ccccc2c1,28.33,mL.min-1.kg-1,species_only_rat
63897,CHEMBL646695,CHEMBL2367959,CL,mL.min-1.kg-1,=,161.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Cassette dosage,A,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)c3ccc(CCN4CCCCC4)cc3)[C@H]21,161.0,mL.min-1.kg-1,species_only_dog
63898,CHEMBL646696,CHEMBL2367959,CL,mL.min-1.kg-1,=,220.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Discrete dosage,A,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)c3ccc(CCN4CCCCC4)cc3)[C@H]21,220.0,mL.min-1.kg-1,species_only_dog
63903,CHEMBL646695,CHEMBL2367964,CL,mL.min-1.kg-1,=,176.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Cassette dosage,A,CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)c3ccc(CN(C)C(C)C)c(Br)c3)[C@H]21,176.0,mL.min-1.kg-1,species_only_dog
64259,CHEMBL695026,CHEMBL302533,CL,mL.min-1.kg-1,=,35.0,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCC(F)(F)CC1,35.0,mL.min-1.kg-1,microsome_human
64263,CHEMBL695026,CHEMBL302320,CL,mL.min-1.kg-1,=,6.4,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCC(F)(F)CC1,6.4,mL.min-1.kg-1,microsome_human
64267,CHEMBL695026,CHEMBL308473,CL,mL.min-1.kg-1,=,6.0,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,6.0,mL.min-1.kg-1,microsome_human
64271,CHEMBL618475,CHEMBL308473,CL,mL.min-1.kg-1,=,13.0,CHEMBL373,Canis lupus familiaris,Plasma clearance of compound was determined in dog,A,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,13.0,mL.min-1.kg-1,species_only_dog
64272,CHEMBL620905,CHEMBL308473,CL,mL.min-1.kg-1,=,18.0,CHEMBL612558,,Plasma clearance of compound was determined in monkey,A,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,18.0,mL.min-1.kg-1,species_only_monkey
64297,CHEMBL618702,CHEMBL154751,CL,mL.min-1.kg-1,=,54.5,CHEMBL376,Rattus norvegicus,Clearance of compound in rat after 1 mg/kg i.v. administration,A,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4c(C)cccc4C)CC3)ccc2s1,54.5,mL.min-1.kg-1,species_only_rat
64724,CHEMBL875835,CHEMBL279782,CL,mL.min-1.kg-1,=,27.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,CN1CCC(=O)N(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)C1=O,27.0,mL.min-1.kg-1,species_only_dog
66027,CHEMBL875835,CHEMBL417133,CL,mL.min-1.kg-1,=,34.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,O=C(CN1CCCC1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,34.0,mL.min-1.kg-1,species_only_dog
66029,CHEMBL875835,CHEMBL32187,CL,mL.min-1.kg-1,=,31.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,CC(=O)N1CCC[C@@H]1c1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,31.0,mL.min-1.kg-1,species_only_dog
66515,CHEMBL646695,CHEMBL126787,CL,mL.min-1.kg-1,=,53.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Cassette dosage,A,CC(C)C1C(=O)N(S(C)(=O)=O)C2CCN(C(=O)c3csc(CN4CCCC4)n3)C12,53.0,mL.min-1.kg-1,species_only_dog
66855,CHEMBL695026,CHEMBL68145,CL,mL.min-1.kg-1,=,242.0,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCCCC1,242.0,mL.min-1.kg-1,microsome_human
69852,CHEMBL875835,CHEMBL30667,CL,mL.min-1.kg-1,=,9.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,CC(=O)NCCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,9.0,mL.min-1.kg-1,species_only_dog
70756,CHEMBL695026,CHEMBL305423,CL,mL.min-1.kg-1,=,3.6,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,3.6,mL.min-1.kg-1,microsome_human
70760,CHEMBL618475,CHEMBL305423,CL,mL.min-1.kg-1,=,28.0,CHEMBL373,Canis lupus familiaris,Plasma clearance of compound was determined in dog,A,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,28.0,mL.min-1.kg-1,species_only_dog
70761,CHEMBL620905,CHEMBL305423,CL,mL.min-1.kg-1,=,29.0,CHEMBL612558,,Plasma clearance of compound was determined in monkey,A,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,29.0,mL.min-1.kg-1,species_only_monkey
71377,CHEMBL644247,CHEMBL120432,CL,mL.min-1.kg-1,=,30.0,CHEMBL612558,,Plasma clearance was determined fter intravenous administration of a dose of 0.5 mg/kg,A,Cc1cc(-c2c(OCC[C@@H]3CCN3)c3cc(C(=O)Nc4ccncn4)c(Cl)cc3[nH]c2=O)cc(C)c1C,30.0,mL.min-1.kg-1,
71380,CHEMBL644248,CHEMBL120432,CL,mL.min-1.kg-1,=,33.0,CHEMBL612558,,Plasma clearance was determined fter intravenous administration of a dose of 3 mg/kg,A,Cc1cc(-c2c(OCC[C@@H]3CCN3)c3cc(C(=O)Nc4ccncn4)c(Cl)cc3[nH]c2=O)cc(C)c1C,33.0,mL.min-1.kg-1,
72305,CHEMBL623498,CHEMBL2370784,CL,mL.min-1.kg-1,=,0.1567,CHEMBL375,Mus musculus,Total plasma clearance in mice,A,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCO)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCNCc2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,0.1567,mL.min-1.kg-1,species_only_mouse
74391,CHEMBL624526,CHEMBL170499,CL,mL.min-1.kg-1,=,49.2,CHEMBL373,Canis lupus familiaris,Plasma clearance in dog was determined,A,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCCCc2cccc3cnccc23)c1,49.2,mL.min-1.kg-1,species_only_dog
74818,CHEMBL621877,CHEMBL64830,CL,mL.min-1.kg-1,=,71.0,CHEMBL376,Rattus norvegicus,Plasma clearance was evaluated after 10 uM/kg of intra arterial administration,A,COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCOCC3)o2)ccc1-c1cnco1,71.0,mL.min-1.kg-1,
76627,CHEMBL618990,CHEMBL3706623,CL,mL.min-1.kg-1,=,233.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3cccnc3)o2)C[C@H]1C(=O)NCC(F)(F)F,233.0,mL.min-1.kg-1,microsome_human
76634,CHEMBL624467,CHEMBL3706623,CL,mL.min-1.kg-1,=,25.2,CHEMBL373,Canis lupus familiaris,Plasma clearance after peroral administration at 5 mpk in dog,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3cccnc3)o2)C[C@H]1C(=O)NCC(F)(F)F,25.2,mL.min-1.kg-1,species_only_dog
80010,CHEMBL621802,CHEMBL94037,CL,mL.min-1.g-1,=,17.8,CHEMBL376,Rattus norvegicus,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)[C@H](C)[C@H]12,0.0178,mL.min-1.kg-1,species_only_rat
80065,CHEMBL621792,CHEMBL327772,CL,mL.min-1.g-1,=,185.0,CHEMBL376,Rattus norvegicus,In vitro microsome metabolism clearance in rat was determined,A,CCCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,0.185,mL.min-1.kg-1,microsome_rat
80066,CHEMBL876725,CHEMBL327772,CL,mL.min-1.g-1,=,71.0,CHEMBL612558,,In vitro microsome metabolism clearance in human was determined,A,CCCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,0.071,mL.min-1.kg-1,microsome_human
