activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
5081917,CHEMBL1614679,CHEMBL113,CL,mL.min-1.kg-1,=,3.1,CHEMBL612558,,Clearance in monkey after iv administration,A,Cn1c(=O)c2c(ncn2C)n(C)c1=O,3.1,mL.min-1.kg-1,species_only_monkey
5081943,CHEMBL1614679,CHEMBL265325,CL,mL.min-1.kg-1,=,3.1,CHEMBL612558,,Clearance in monkey after iv administration,A,NC1(C(=O)O)CC1,3.1,mL.min-1.kg-1,species_only_monkey
5081969,CHEMBL1614679,CHEMBL1628161,CL,mL.min-1.kg-1,=,3.2,CHEMBL612558,,Clearance in monkey after iv administration,A,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3[C@@H](OC)C[C@@]21C,3.2,mL.min-1.kg-1,species_only_monkey
5081972,CHEMBL1614679,CHEMBL1231101,CL,mL.min-1.kg-1,=,3.3,CHEMBL612558,,Clearance in monkey after iv administration,A,N[C@H](C(=O)O)[C@@H]1CC(Cl)=NO1,3.3,mL.min-1.kg-1,species_only_monkey
5082029,CHEMBL1614679,CHEMBL1614665,CL,mL.min-1.kg-1,=,3.4,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,3.4,mL.min-1.kg-1,species_only_monkey
5082030,CHEMBL1614687,CHEMBL215303,CL,mL.min-1.kg-1,=,3.4,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,3.4,mL.min-1.kg-1,species_only_monkey
5082047,CHEMBL1614679,CHEMBL108358,CL,mL.min-1.kg-1,=,3.5,CHEMBL612558,,Clearance in monkey after iv administration,A,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3.5,mL.min-1.kg-1,species_only_monkey
5082100,CHEMBL1614679,CHEMBL504802,CL,mL.min-1.kg-1,=,3.7,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,3.7,mL.min-1.kg-1,species_only_monkey
5082104,CHEMBL1614679,CHEMBL1201195,CL,mL.min-1.kg-1,=,3.8,CHEMBL612558,,Clearance in monkey after iv administration,A,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,3.8,mL.min-1.kg-1,species_only_monkey
5082158,CHEMBL1614679,CHEMBL6273,CL,mL.min-1.kg-1,=,4.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,4.0,mL.min-1.kg-1,species_only_monkey
5082175,CHEMBL1614679,CHEMBL109,CL,mL.min-1.kg-1,=,4.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CCCC(CCC)C(=O)O,4.0,mL.min-1.kg-1,species_only_monkey
5082232,CHEMBL1614679,CHEMBL277474,CL,mL.min-1.kg-1,=,4.4,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1cc(=O)n(-c2ccccc2)n1C,4.4,mL.min-1.kg-1,species_only_monkey
