activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
26229976,CHEMBL5658140,CHEMBL5661932,CL,mL.min-1.kg-1,=,75.0,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1nn(Cc2ccc(F)cc2)c(C)c1NC(=O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,75.0,mL.min-1.kg-1,microsome_mouse
26229977,CHEMBL5658140,CHEMBL5661865,CL,mL.min-1.kg-1,=,56.67,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1nn(Cc2ccc(C#N)cc2)c(C)c1NC(=O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,56.67,mL.min-1.kg-1,microsome_mouse
26229978,CHEMBL5658140,CHEMBL5661922,CL,mL.min-1.kg-1,=,36.67,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1c(NC(=O)c2cc(C(F)(F)F)nc3ccc(Br)cc23)c(C(F)(F)F)nn1Cc1ccc(F)cc1,36.67,mL.min-1.kg-1,microsome_mouse
26229979,CHEMBL5658140,CHEMBL5661901,CL,mL.min-1.kg-1,=,23.33,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1c(NC(=O)c2cc(C(N)=O)nc3ccccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,23.33,mL.min-1.kg-1,microsome_mouse
26229980,CHEMBL5658140,CHEMBL5661884,CL,mL.min-1.kg-1,=,38.33,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1ccc2nc(C(N)=O)cc(C(=O)Nc3c(C(F)(F)F)nn(Cc4ccc(C#N)cc4)c3C)c2c1,38.33,mL.min-1.kg-1,microsome_mouse
26229981,CHEMBL5658140,CHEMBL4448899,CL,mL.min-1.kg-1,=,5.5,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,5.5,mL.min-1.kg-1,microsome_mouse
26229982,CHEMBL5658140,CHEMBL5661930,CL,mL.min-1.kg-1,=,35.0,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1c(NC(=O)c2cc(-c3ncnn3C)nc3ccccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,35.0,mL.min-1.kg-1,microsome_mouse
26229983,CHEMBL5658140,CHEMBL5661848,CL,mL.min-1.kg-1,=,11.17,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1nn(Cc2ccc(C#N)cc2)c(C)c1NC(=O)c1cc(C(N)=O)nc2cc(F)ccc12,11.17,mL.min-1.kg-1,microsome_mouse
26229984,CHEMBL5658140,CHEMBL5661934,CL,mL.min-1.kg-1,=,6.0,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cn1,6.0,mL.min-1.kg-1,microsome_mouse
26242369,CHEMBL5665442,CHEMBL5608004,CL,mL.min-1.g-1,=,8.0,CHEMBL612558,,"Mouse liver microsomal stability of compound in microsomal protein, PBS buffer pH 7.4, NADPH, glucose-6-phosphate and glucose-6-phosphate dehydrogenase media. Aliquotes were taken at 5 time points and after stopping the reaction, supernatants were analyzed using HPLC coupled with a tandem mass spectrometer. The elimination constant, half-life, and intrinsic clearance are determined as results using linear regression analysis. The assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.5qpvokdb9l4o/v1",A,CN(C(=O)c1ccc2c(c1)B(O)OC2)[C@H]1CCN(C2CC2)C1,0.008,mL.min-1.kg-1,microsome_mouse
26242373,CHEMBL5665442,CHEMBL5607948,CL,mL.min-1.g-1,=,53.0,CHEMBL612558,,"Mouse liver microsomal stability of compound in microsomal protein, PBS buffer pH 7.4, NADPH, glucose-6-phosphate and glucose-6-phosphate dehydrogenase media. Aliquotes were taken at 5 time points and after stopping the reaction, supernatants were analyzed using HPLC coupled with a tandem mass spectrometer. The elimination constant, half-life, and intrinsic clearance are determined as results using linear regression analysis. The assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.5qpvokdb9l4o/v1",A,CN1CC[C@@H](NC(=O)c2cccc(B(O)O)c2)[C@@H]1c1ccc(Cl)cc1,0.053,mL.min-1.kg-1,microsome_mouse
26242377,CHEMBL5665442,CHEMBL5599455,CL,mL.min-1.g-1,=,6.0,CHEMBL612558,,"Mouse liver microsomal stability of compound in microsomal protein, PBS buffer pH 7.4, NADPH, glucose-6-phosphate and glucose-6-phosphate dehydrogenase media. Aliquotes were taken at 5 time points and after stopping the reaction, supernatants were analyzed using HPLC coupled with a tandem mass spectrometer. The elimination constant, half-life, and intrinsic clearance are determined as results using linear regression analysis. The assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.5qpvokdb9l4o/v1",A,O=C(C[C@H]1CCn2cncc2C1)Nc1cccc(B(O)O)c1,0.006,mL.min-1.kg-1,microsome_mouse
26242381,CHEMBL5665442,CHEMBL5607083,CL,mL.min-1.g-1,=,26.0,CHEMBL612558,,"Mouse liver microsomal stability of compound in microsomal protein, PBS buffer pH 7.4, NADPH, glucose-6-phosphate and glucose-6-phosphate dehydrogenase media. Aliquotes were taken at 5 time points and after stopping the reaction, supernatants were analyzed using HPLC coupled with a tandem mass spectrometer. The elimination constant, half-life, and intrinsic clearance are determined as results using linear regression analysis. The assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.5qpvokdb9l4o/v1",A,O=C(Nc1cccc(B(O)O)c1)[C@H]1CCN(Cc2ccccc2)C1,0.026,mL.min-1.kg-1,microsome_mouse
