,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles
5332,18255972,CHEMBL4055738,CHEMBL4064379,LogD7.4,,=,4.5,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CCOC(=O)c1ccc(/N=N/N(C)C(=O)CCCCc2ccc(O)cc2)cc1
5333,18255973,CHEMBL4055738,CHEMBL4092099,LogD7.4,,=,3.6,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CN(/N=N/c1ccc(C(N)=O)cc1)C(=O)CCCCc1ccc(O)cc1
5334,18255974,CHEMBL4055738,CHEMBL4102303,LogD7.4,,=,3.9,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,COC(=O)c1ccc(/N=N/N(C)C(=O)CCCCc2ccc(O)cc2)cc1
5335,18255975,CHEMBL4055738,CHEMBL4084342,LogD7.4,,=,4.3,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CN(/N=N/c1ccc(C#N)cc1)C(=O)CCCCc1ccc(O)cc1
5336,18255976,CHEMBL4055738,CHEMBL4094566,LogD7.4,,=,2.8,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CN(/N=N/c1ccc(C(N)=O)cc1)C(=O)CCc1ccc(O)cc1
5337,18255977,CHEMBL4055738,CHEMBL4074020,LogD7.4,,=,3.05,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CC(=O)c1ccc(/N=N/N(C)C(=O)CCc2ccc(O)cc2)cc1
5338,18255978,CHEMBL4055738,CHEMBL4076967,LogD7.4,,=,3.4,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CN(/N=N/c1ccc(C#N)cc1)C(=O)CCc1ccc(O)cc1
5339,18255979,CHEMBL4055738,CHEMBL4063374,LogD7.4,,=,3.23,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,COC(=O)c1ccc(/N=N/N(C)C(=O)CCc2ccc(O)cc2)cc1
5340,18255980,CHEMBL4055738,CHEMBL4081962,LogD7.4,,=,3.24,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,CN(/N=N/c1ccc(C#N)cc1)C(=O)CCc1cccc(O)c1
5341,18255981,CHEMBL4055738,CHEMBL4099967,LogD7.4,,=,3.42,CHEMBL2362975,,"Apparent partition coefficient, log P of the compound in 1-octanol/phosphate buffer at pH 7.4 measured after 30 mins by HPLC analysis",P,COC(=O)c1ccc(/N=N/N(C)C(=O)CCc2cccc(O)c2)cc1
