,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,error
2440,3208481,CHEMBL1100523,CHEMBL1083191,Papp,10'-6 cm/s,=,3.18,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1,
2441,3208482,CHEMBL1100523,CHEMBL1086402,Papp,10'-6 cm/s,=,0.36,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1OC,
2442,3208483,CHEMBL1100523,CHEMBL1087669,Papp,10'-6 cm/s,=,10.3,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CCc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1,
2443,3208484,CHEMBL1100523,CHEMBL1087670,Papp,10'-6 cm/s,=,4.29,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCCONC(=N)N,
2444,3208485,CHEMBL1100523,CHEMBL1087037,Papp,10'-6 cm/s,=,11.81,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1cnc(NCCc2cccc3ccccc23)c(=O)n1CC(=O)NCCONC(=N)N,
2445,3208486,CHEMBL1100523,CHEMBL1087038,Papp,10'-6 cm/s,=,12.98,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,
2446,3208487,CHEMBL1100523,CHEMBL1088332,Papp,10'-6 cm/s,=,3.04,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,
2447,3208488,CHEMBL1100523,CHEMBL1077101,Papp,10'-6 cm/s,=,0.6,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1ccc(CCNc2ncc(C)n(CC(=O)N(C)CCONC(=N)N)c2=O)cc1,
2448,3219271,CHEMBL1105836,CHEMBL1079894,permeability,10'6cm/s,=,33.0,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1cccnc1,
2449,3224010,CHEMBL1112197,CHEMBL477014,Papp,10'-6 cm/s,=,1.6,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3CCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)=N2,
2450,3224011,CHEMBL1112197,CHEMBL1079753,Papp,10'-6 cm/s,=,2.1,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,
2451,3224012,CHEMBL1112197,CHEMBL1079753,Papp,10'-6 cm/s,=,3.4,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,
2452,3224013,CHEMBL1112197,CHEMBL1076263,Papp,10'-6 cm/s,=,1.3,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,
2453,3224014,CHEMBL1112197,CHEMBL1076425,Papp,10'-6 cm/s,=,0.08,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@@H]([C@H]4CC[C@@H]3O4)N(Cc3ccc(F)cc3)C1=O)N2,
2454,3224015,CHEMBL1112197,CHEMBL1076413,Papp,10'-6 cm/s,=,4.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]32)ccc1F,
2455,3224016,CHEMBL1112197,CHEMBL1076409,Papp,10'-6 cm/s,=,1.05,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2,
2456,3225132,CHEMBL1112197,CHEMBL1076264,Papp,10'-6 cm/s,=,9.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2,
2457,3225133,CHEMBL1112197,CHEMBL1076428,Papp,10'-6 cm/s,=,2.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical side to basolateral side of human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2,
2458,3227365,CHEMBL1112322,CHEMBL1080787,Papp,10'-6 cm/s,=,12.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells at 10 uM,A,CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,
2459,3227366,CHEMBL1112323,CHEMBL1080787,Papp,10'-6 cm/s,=,26.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells at 10 uM,A,CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,
2460,3227853,CHEMBL1108561,CHEMBL1078178,Papp,10'6cm/s,=,30.4,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,
2461,3227854,CHEMBL1108561,CHEMBL689,Papp,10'6cm/s,=,0.7,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,
2462,3227855,CHEMBL1108561,CHEMBL27,Papp,10'6cm/s,=,38.7,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,CC(C)NCC(O)COc1cccc2ccccc12,
2463,3227856,CHEMBL1108562,CHEMBL1078889,Papp,10'6cm/s,=,56.4,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,
2464,3227857,CHEMBL1108562,CHEMBL1078178,Papp,10'6cm/s,=,27.3,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,
2465,3227858,CHEMBL1108562,CHEMBL689,Papp,10'6cm/s,=,1.1,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,
2466,3227859,CHEMBL1108562,CHEMBL27,Papp,10'6cm/s,=,48.8,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,CC(C)NCC(O)COc1cccc2ccccc12,
2467,3227877,CHEMBL1108561,CHEMBL1078889,Papp,10'6cm/s,=,4.6,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,
2468,3230528,CHEMBL1116697,CHEMBL1077779,permeability,10'-6 cm/s,=,14.0,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human 21 days cultured Caco-2 cells,A,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cccc3C)CC1)CC2,
2470,3230530,CHEMBL1116697,CHEMBL1078659,permeability,10'-6 cm/s,=,0.6,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of the human 21 days cultured Caco-2 cells,A,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,
2485,3243070,CHEMBL1109792,CHEMBL1090714,Papp,10^-6 cm/s,=,2.98,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side of human Caco-2 cells,A,O=C(N[C@H](C/C=C/c1ccccc1)C(=O)O)c1ccc2ccccc2c1,
2486,3243071,CHEMBL1109793,CHEMBL1090714,Papp,10^-6 cm/s,=,7.73,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side of human Caco-2 cells,A,O=C(N[C@H](C/C=C/c1ccccc1)C(=O)O)c1ccc2ccccc2c1,
2487,3249744,CHEMBL1106987,CHEMBL564144,Papp,10^-6 cm/s,>,21.7,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,
2488,3249745,CHEMBL1106987,CHEMBL1093294,Papp,10^-6 cm/s,>,21.7,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,
2489,3249746,CHEMBL1106987,CHEMBL1092765,Papp,10^-6 cm/s,>,21.7,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,C[C@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,
2490,3249747,CHEMBL1106987,CHEMBL1093058,Papp,10^-6 cm/s,>,21.7,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1,
2494,3251644,CHEMBL1104506,CHEMBL1091199,Papp,10^-6 cm/s,=,20.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O,
2495,3251645,CHEMBL1104506,CHEMBL1089865,Papp,10^-6 cm/s,=,27.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,
2496,3251646,CHEMBL1104506,CHEMBL1091928,Papp,10^-6 cm/s,=,25.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21,
2497,3251647,CHEMBL1104507,CHEMBL1091199,Papp,10^-6 cm/s,=,29.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O,
2498,3251648,CHEMBL1104507,CHEMBL1089865,Papp,10^-6 cm/s,=,27.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,
2499,3251649,CHEMBL1104507,CHEMBL1091928,Papp,10^-6 cm/s,=,18.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21,
2507,3255068,CHEMBL1111684,CHEMBL480558,Papp,10^6cm/s,=,50.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,
2508,3255069,CHEMBL1111685,CHEMBL480558,Papp,10^6cm/s,=,42.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,
2509,3257614,CHEMBL1109859,CHEMBL1093423,Papp,10^6cm/s,=,14.4,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,
2510,3270281,CHEMBL1115404,CHEMBL564316,Papp,10'-6 cm/s,=,34.8,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of the human Caco-2 cells at 10 uM after 2 hrs by LC-MS/MS analysis,A,CCCCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,
2511,3270423,CHEMBL1115404,CHEMBL24,Papp,10'-6 cm/s,=,0.41,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of the human Caco-2 cells at 10 uM after 2 hrs by LC-MS/MS analysis,A,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,
2512,3270424,CHEMBL1115404,CHEMBL27,Papp,10'-6 cm/s,=,51.3,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of the human Caco-2 cells at 10 uM after 2 hrs by LC-MS/MS analysis,A,CC(C)NCC(O)COc1cccc2ccccc12,
2513,25686280,CHEMBL5381143,CHEMBL4779182,permeability,10^-6 cm/s,=,5.53,CHEMBL612558,,Apparent permeability from basolateral to apical side in human Caco-2 cells incubated upto 95 mins by LC-MS/MS analysis,A,COc1ccc2cc(C(=O)OCCN3CCOCC3)oc2c1,
2514,25686887,CHEMBL5381262,CHEMBL4640631,Papp,10^-6 cm/s,=,21.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC(C)C,
2515,25686888,CHEMBL5381262,CHEMBL5422309,Papp,10^-6 cm/s,=,26.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCC1,
2516,25686889,CHEMBL5381262,CHEMBL5412675,Papp,10^-6 cm/s,=,18.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCCN(C)CC1,
2517,25686890,CHEMBL5381262,CHEMBL5397299,Papp,10^-6 cm/s,=,10.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNCCN(C)C,
2518,25686891,CHEMBL5381262,CHEMBL5428312,Papp,10^-6 cm/s,=,0.63,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC1CCC(N(C)C)CC1,
2519,25686892,CHEMBL5381262,CHEMBL5422939,Papp,10^-6 cm/s,=,0.21,CHEMBL612558,,Apparent permeability in human Caco-2 cells apical to basolateral side,A,CN(C)CCNCCn1c2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc21,
2520,25686893,CHEMBL5381263,CHEMBL4640631,Papp,10^-6 cm/s,=,13.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC(C)C,
2521,25686894,CHEMBL5381263,CHEMBL5422309,Papp,10^-6 cm/s,=,25.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCC1,
2522,25686895,CHEMBL5381263,CHEMBL5412675,Papp,10^-6 cm/s,=,18.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCN1CCCN(C)CC1,
2523,25686896,CHEMBL5381263,CHEMBL5397299,Papp,10^-6 cm/s,=,19.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNCCN(C)C,
2524,25686897,CHEMBL5381263,CHEMBL5428312,Papp,10^-6 cm/s,=,7.4,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC1CCC(N(C)C)CC1,
2525,25686898,CHEMBL5381263,CHEMBL5422939,Papp,10^-6 cm/s,=,1.7,CHEMBL612558,,Apparent permeability in human Caco-2 cells basolateral to apical side,A,CN(C)CCNCCn1c2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc21,
2526,25688226,CHEMBL5381579,CHEMBL5426983,Papp,10^-6 cm/s,=,2.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells from apical to basolateral at 10 uM,A,Cc1c(OCCNCCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,
2527,25688228,CHEMBL5381581,CHEMBL5426983,Papp,10^-6 cm/s,=,0.76,CHEMBL612558,,Apparent permeability in human Caco-2 cells from basolateral to apical at 10 uM,A,Cc1c(OCCNCCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,
2530,25688677,CHEMBL5381738,CHEMBL5403975,Papp,10^-6 cm/s,=,12.0,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,COCCOc1ccn2c(-c3cc(NCc4ccc(-c5cnn(C)c5)cc4)ncn3)cnc2c1,
2531,25688678,CHEMBL5381738,CHEMBL4854815,Papp,10^-6 cm/s,=,9.5,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,COc1ccn2c(-c3cc(NCc4ccc(-c5cnn(C)n5)cc4)ncn3)cnc2c1,
2532,25688679,CHEMBL5381738,CHEMBL5417750,Papp,10^-6 cm/s,=,6.4,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,COCCOc1ccn2c(-c3cc(NCc4ccc(-c5cnn(C)n5)cc4)ncn3)cnc2c1,
2533,25688680,CHEMBL5381738,CHEMBL5399624,Papp,10^-6 cm/s,=,3.1,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCC(C)(C#N)CC6)ccn45)ncn3)cc2)cn1,
2534,25688681,CHEMBL5381738,CHEMBL4871511,Papp,10^-6 cm/s,=,5.7,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,CN1CC(COc2ccn3c(-c4cc(NCc5ccc(-c6cnn(C)c6)cc5)ncn4)cnc3c2)C1,
2535,25688682,CHEMBL5381738,CHEMBL5405018,Papp,10^-6 cm/s,=,12.0,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCCC6)ccn45)ncn3)cc2)cn1,
2536,25688683,CHEMBL5381738,CHEMBL5419871,Papp,10^-6 cm/s,=,21.0,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCO)ccn45)ncn3)cc2)cn1,
2537,25688684,CHEMBL5381738,CHEMBL5398919,Papp,10^-6 cm/s,=,7.6,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCn7nncc7C6)ccn45)ncn3)cc2)cn1,
2538,25688685,CHEMBL5381738,CHEMBL5400235,Papp,10^-6 cm/s,=,9.5,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCCNC6COC6)ccn45)ncn3)cc2)cn1,
2539,25688686,CHEMBL5381738,CHEMBL5404693,Papp,10^-6 cm/s,=,1.8,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCCN6CCC(C)(F)CC6)ccn45)ncn3)cc2)cn1,
2540,25688687,CHEMBL5381738,CHEMBL5432164,Papp,10^-6 cm/s,=,7.6,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cc1nc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCC(=O)N(C)CC6)ccn45)ncn3)cc2)co1,
2541,25688688,CHEMBL5381738,CHEMBL5314917,Papp,10^-6 cm/s,=,5.7,CHEMBL612558,,Apparent passive permeability of compound in human Caco-2 cells at 1 uM and measured after 2 hrs by LC-MS/MS analysis,A,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCCN6CCCC6)ccn45)ncn3)cc2)cn1,
2542,25689282,CHEMBL5381942,CHEMBL5404721,Papp,10^-6 cm/s,=,0.222,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM,A,Cc1cc(Nc2nc(NCc3ccc(Cl)c(C(=O)Nc4cc(F)ccc4F)c3)nc3c2cnn3C(C)C)n[nH]1,
2543,25689283,CHEMBL5381943,CHEMBL5404721,Papp,10^-6 cm/s,=,10.1,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM,A,Cc1cc(Nc2nc(NCc3ccc(Cl)c(C(=O)Nc4cc(F)ccc4F)c3)nc3c2cnn3C(C)C)n[nH]1,
2544,23149580,CHEMBL4810145,CHEMBL4870179,permeability,10^-6 cm/s,=,6.4,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1F,
2545,23149581,CHEMBL4810145,CHEMBL4848173,permeability,10^-6 cm/s,=,5.5,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(CCO)C2=O)c1F,
2546,23149582,CHEMBL4810145,CHEMBL4873796,permeability,10^-6 cm/s,=,3.3,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N([C@@H]3CCC[C@H]3O)C2=O)c1F,
2547,23149583,CHEMBL4810145,CHEMBL4878157,permeability,10^-6 cm/s,=,1.0,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(CCN3CCN(C)CC3)C2=O)c1F,
2548,23149584,CHEMBL4810145,CHEMBL4849808,permeability,10^-6 cm/s,=,1.1,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(C3CCN(C)CC3)C2=O)c1F,
2549,23149585,CHEMBL4810145,CHEMBL4866175,permeability,10^-6 cm/s,=,7.5,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(C3CC3)C2=O)c1F,
2550,23149586,CHEMBL4810145,CHEMBL4863835,permeability,10^-6 cm/s,=,8.1,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ncc4c3N(C)C2=O)c1F,
2551,23149587,CHEMBL4810145,CHEMBL4874112,permeability,10^-6 cm/s,=,6.8,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]cnc4c3N(C)C2=O)c1F,
2552,23149588,CHEMBL4810145,CHEMBL4856966,permeability,10^-6 cm/s,=,3.4,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(C)C2=O)CC(=O)N4)c1F,
2553,23149589,CHEMBL4810145,CHEMBL4853979,permeability,10^-6 cm/s,=,5.7,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3c(c21)CC(=O)N3,
2554,23149590,CHEMBL4810145,CHEMBL4868368,permeability,10^-6 cm/s,=,8.3,CHEMBL612558,,Permeability across apical to basolateral membrane in human Caco-2 cells at 50 uM incubated for 120 mins by LC-MS/MS analysis,A,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]ncc3c21,
2555,23163139,CHEMBL4812696,CHEMBL1956291,Papp,10^-6 cm/s,=,54.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,
2556,23163140,CHEMBL4812696,CHEMBL4858336,Papp,10^-6 cm/s,=,48.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 7.4 by LC-MS analysis,A,Cc1cc(C(C)NC(=O)c2[nH]cc(Cc3ccc(C(F)(F)F)nc3)c2C)no1,
